customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,rfm_segment
CUST-03031,153,1,2251.47,2,1,1,4,At Risk
CUST-03032,1,3,15641.050000000001,4,3,3,10,Growing
CUST-03033,1,4,32221.230000000003,4,4,4,12,Champions
CUST-03034,27,2,23833.989999999998,3,2,4,9,Growing
CUST-03035,1,4,34225.520000000004,4,4,4,12,Champions
CUST-03036,269,1,1584.65,1,1,1,3,At Risk
CUST-03037,27,3,8684.37,3,3,2,8,Occasional
CUST-03038,90,2,2440.83,2,2,1,5,At Risk
CUST-03039,223,3,9643.43,1,3,2,6,Occasional
CUST-03040,178,2,29679.969999999998,1,2,4,7,Occasional
CUST-03041,153,2,5275.85,2,2,2,6,Occasional
CUST-03042,27,2,4663.96,3,2,1,6,Occasional
CUST-03044,51,2,10359.54,3,2,2,7,Occasional
CUST-03046,202,2,6490.58,1,2,2,5,At Risk
CUST-03047,153,1,19444.82,2,1,4,7,Occasional
CUST-03048,178,3,21943.03,1,3,4,8,Occasional
CUST-03049,1,3,9740.099999999999,4,3,2,9,Growing
CUST-03050,1,3,22658.8,4,3,4,11,Champions
CUST-03051,27,3,5433.3,3,3,2,8,Occasional
CUST-03053,295,1,1630.33,1,1,1,3,At Risk
CUST-03054,1,3,23052.050000000003,4,3,4,11,Champions
CUST-03055,27,3,13609.44,3,3,3,9,Growing
CUST-03056,178,1,12516.53,1,1,3,5,At Risk
CUST-03057,295,1,4756.15,1,1,1,3,At Risk
CUST-03058,51,2,4024.46,3,2,1,6,Occasional
CUST-03059,27,2,3975.31,3,2,1,6,Occasional
CUST-03060,153,3,19859.579999999998,2,3,4,9,Growing
CUST-03061,115,3,18092.44,2,3,3,8,Occasional
CUST-03062,90,3,32594.629999999997,2,3,4,9,Growing
CUST-03063,51,1,496.65,3,1,1,5,At Risk
CUST-03064,153,1,19668.41,2,1,4,7,Occasional
CUST-03065,27,4,14163.5,3,4,3,10,Growing
CUST-03066,178,4,23305.14,1,4,4,9,Growing
CUST-03068,27,7,57382.53,3,4,4,11,Champions
CUST-03069,269,1,2853.22,1,1,1,3,At Risk
CUST-03070,51,1,2513.11,3,1,1,5,At Risk
CUST-03071,269,1,4402.88,1,1,1,3,At Risk
CUST-03072,202,1,9220.17,1,1,2,4,At Risk
CUST-03073,51,3,4276.7699999999995,3,3,1,7,Occasional
CUST-03074,223,3,4886.41,1,3,1,5,At Risk
CUST-03075,27,2,13676.03,3,2,3,8,Occasional
CUST-03076,90,3,9441.439999999999,2,3,2,7,Occasional
CUST-03077,90,1,2396.46,2,1,1,4,At Risk
CUST-03078,115,4,16085.939999999999,2,4,3,9,Growing
CUST-03079,115,2,13015.18,2,2,3,7,Occasional
CUST-03080,51,1,470.96,3,1,1,5,At Risk
CUST-03081,1,2,31233.31,4,2,4,10,Growing
CUST-03082,27,3,9328.43,3,3,2,8,Occasional
CUST-03083,51,1,753.39,3,1,1,5,At Risk
CUST-03084,27,2,7451.69,3,2,2,7,Occasional
CUST-03085,51,4,14425.32,3,4,3,10,Growing
CUST-03086,1,4,20623.96,4,4,4,12,Champions
CUST-03087,178,2,24006.309999999998,1,2,4,7,Occasional
CUST-03088,1,3,11165.84,4,3,3,10,Growing
CUST-03089,223,1,925.81,1,1,1,3,At Risk
CUST-03090,178,3,14286.65,1,3,3,7,Occasional
CUST-03092,223,1,2514.34,1,1,1,3,At Risk
CUST-03093,1,2,29128.559999999998,4,2,4,10,Growing
CUST-03094,90,3,5690.98,2,3,2,7,Occasional
CUST-03095,223,3,9748.16,1,3,2,6,Occasional
CUST-03096,51,3,18309.440000000002,3,3,3,9,Growing
CUST-03097,51,1,239.82,3,1,1,5,At Risk
CUST-03098,223,2,4719.97,1,2,1,4,At Risk
CUST-03099,153,2,5140.83,2,2,2,6,Occasional
CUST-03100,269,1,1210.33,1,1,1,3,At Risk
CUST-03101,51,2,10050.56,3,2,2,7,Occasional
CUST-03102,51,3,6169.16,3,3,2,8,Occasional
CUST-03103,51,4,20436.68,3,4,4,11,Champions
CUST-03104,115,4,16542.47,2,4,3,9,Growing
CUST-03105,90,4,21685.79,2,4,4,10,Growing
CUST-03106,90,2,5635.32,2,2,2,6,Occasional
CUST-03107,295,1,3262.53,1,1,1,3,At Risk
CUST-03108,115,2,2612.84,2,2,1,5,At Risk
CUST-03110,90,3,4723.16,2,3,1,6,Occasional
CUST-03111,178,2,9787.810000000001,1,2,2,5,At Risk
CUST-03112,27,4,4225.1,3,4,1,8,Occasional
CUST-03113,51,4,7589.89,3,4,2,9,Growing
CUST-03114,27,1,3533.26,3,1,1,5,At Risk
CUST-03116,115,2,8243.77,2,2,2,6,Occasional
CUST-03117,51,1,683.01,3,1,1,5,At Risk
CUST-03118,246,1,1006.9,1,1,1,3,At Risk
CUST-03119,1,3,31610.93,4,3,4,11,Champions
CUST-03120,27,3,17496.3,3,3,3,9,Growing
CUST-03121,153,1,9383.12,2,1,2,5,At Risk
CUST-03123,27,4,17215.43,3,4,3,10,Growing
CUST-03124,1,2,20815.92,4,2,4,10,Growing
CUST-03125,1,5,19522.46,4,4,4,12,Champions
CUST-03126,1,1,9976.42,4,1,2,7,Occasional
CUST-03127,51,3,35374.44,3,3,4,10,Growing
CUST-03128,1,3,21762.23,4,3,4,11,Champions
CUST-03129,153,2,24547.219999999998,2,2,4,8,Occasional
CUST-03130,90,2,7938.09,2,2,2,6,Occasional
CUST-03131,153,1,5640.86,2,1,2,5,At Risk
CUST-03132,90,2,7059.23,2,2,2,6,Occasional
CUST-03133,202,2,3186.48,1,2,1,4,At Risk
CUST-03134,223,1,2102.95,1,1,1,3,At Risk
CUST-03135,27,1,3073.0,3,1,1,5,At Risk
CUST-03136,178,2,14586.43,1,2,3,6,Occasional
CUST-03137,115,2,8324.060000000001,2,2,2,6,Occasional
CUST-03138,27,3,10878.22,3,3,3,9,Growing
CUST-03139,223,2,3186.26,1,2,1,4,At Risk
CUST-03140,153,2,10825.21,2,2,3,7,Occasional
CUST-03141,1,4,17115.31,4,4,3,11,Champions
CUST-03142,153,2,21029.620000000003,2,2,4,8,Occasional
CUST-03143,1,2,35174.09,4,2,4,10,Growing
CUST-03144,90,3,19433.55,2,3,4,9,Growing
CUST-03145,27,4,22487.66,3,4,4,11,Champions
CUST-03146,1,3,8602.26,4,3,2,9,Growing
CUST-03147,51,5,30286.929999999997,3,4,4,11,Champions
CUST-03148,202,1,1906.83,1,1,1,3,At Risk
CUST-03149,115,2,1757.25,2,2,1,5,At Risk
CUST-03151,295,1,12774.49,1,1,3,5,At Risk
CUST-03152,90,3,18129.02,2,3,3,8,Occasional
CUST-03154,115,1,10653.31,2,1,3,6,Occasional
CUST-03155,1,2,33102.14,4,2,4,10,Growing
CUST-03156,178,1,4930.66,1,1,2,4,At Risk
CUST-03157,202,3,25591.32,1,3,4,8,Occasional
CUST-03160,153,2,13032.19,2,2,3,7,Occasional
CUST-03161,51,5,17445.9,3,4,3,10,Growing
CUST-03162,1,4,59970.01,4,4,4,12,Champions
CUST-03163,115,3,15793.32,2,3,3,8,Occasional
CUST-03164,153,2,20132.37,2,2,4,8,Occasional
CUST-03166,90,3,14664.810000000001,2,3,3,8,Occasional
CUST-03167,27,3,32526.629999999997,3,3,4,10,Growing
CUST-03168,1,3,27767.149999999998,4,3,4,11,Champions
CUST-03169,1,3,21889.78,4,3,4,11,Champions
CUST-03170,51,5,13177.779999999999,3,4,3,10,Growing
CUST-03171,295,1,5857.68,1,1,2,4,At Risk
CUST-03172,51,2,5727.04,3,2,2,7,Occasional
CUST-03173,1,3,31452.800000000003,4,3,4,11,Champions
CUST-03174,246,1,2293.23,1,1,1,3,At Risk
CUST-03176,51,2,7655.86,3,2,2,7,Occasional
CUST-03177,90,2,2957.6400000000003,2,2,1,5,At Risk
CUST-03178,51,2,4618.03,3,2,1,6,Occasional
CUST-03179,153,1,3170.22,2,1,1,4,At Risk
CUST-03180,115,1,8036.15,2,1,2,5,At Risk
CUST-03181,115,1,3020.1,2,1,1,4,At Risk
CUST-03182,90,2,4698.03,2,2,1,5,At Risk
CUST-03183,269,1,1612.12,1,1,1,3,At Risk
CUST-03184,115,1,13238.66,2,1,3,6,Occasional
CUST-03185,51,3,10212.09,3,3,2,8,Occasional
CUST-03186,90,1,3680.22,2,1,1,4,At Risk
CUST-03187,1,1,14935.18,4,1,3,8,Occasional
CUST-03188,27,5,42458.68,3,4,4,11,Champions
CUST-03189,1,2,27399.34,4,2,4,10,Growing
CUST-03190,269,1,4435.32,1,1,1,3,At Risk
CUST-03191,27,4,20710.28,3,4,4,11,Champions
CUST-03193,1,4,31745.71,4,4,4,12,Champions
CUST-03194,27,3,16301.77,3,3,3,9,Growing
CUST-03195,153,3,12206.970000000001,2,3,3,8,Occasional
CUST-03196,178,3,14151.1,1,3,3,7,Occasional
CUST-03197,223,1,2582.72,1,1,1,3,At Risk
CUST-03198,115,3,3674.96,2,3,1,6,Occasional
CUST-03199,1,4,30756.75,4,4,4,12,Champions
CUST-03200,1,2,19853.940000000002,4,2,4,10,Growing
CUST-03201,27,2,16236.27,3,2,3,8,Occasional
CUST-03203,1,2,12943.18,4,2,3,9,Growing
CUST-03204,202,1,9687.39,1,1,2,4,At Risk
CUST-03205,1,4,23415.82,4,4,4,12,Champions
CUST-03206,202,2,11374.06,1,2,3,6,Occasional
CUST-03207,1,3,10936.56,4,3,3,10,Growing
CUST-03208,27,4,9343.18,3,4,2,9,Growing
CUST-03209,1,2,32165.739999999998,4,2,4,10,Growing
CUST-03210,51,3,4531.35,3,3,1,7,Occasional
CUST-03211,115,1,10569.76,2,1,3,6,Occasional
CUST-03214,51,1,1046.89,3,1,1,5,At Risk
CUST-03215,1,6,22026.89,4,4,4,12,Champions
CUST-03216,27,3,15146.33,3,3,3,9,Growing
CUST-03217,90,4,15044.24,2,4,3,9,Growing
CUST-03219,51,2,6660.56,3,2,2,7,Occasional
CUST-03220,223,1,321.28,1,1,1,3,At Risk
CUST-03221,246,1,774.25,1,1,1,3,At Risk
CUST-03222,115,1,2932.02,2,1,1,4,At Risk
CUST-03223,295,1,3372.82,1,1,1,3,At Risk
CUST-03224,1,5,39619.61,4,4,4,12,Champions
CUST-03225,51,2,5033.15,3,2,2,7,Occasional
CUST-03227,115,3,21718.33,2,3,4,9,Growing
CUST-03228,1,3,30542.109999999997,4,3,4,11,Champions
CUST-03230,27,2,2214.0299999999997,3,2,1,6,Occasional
CUST-03232,1,5,14075.92,4,4,3,11,Champions
CUST-03233,115,1,2860.45,2,1,1,4,At Risk
CUST-03234,1,2,6749.74,4,2,2,8,Occasional
CUST-03235,1,2,18584.9,4,2,3,9,Growing
CUST-03236,51,2,5445.0599999999995,3,2,2,7,Occasional
CUST-03237,115,3,10839.72,2,3,3,8,Occasional
CUST-03238,27,4,12244.52,3,4,3,10,Growing
CUST-03239,90,4,38766.35,2,4,4,10,Growing
CUST-03240,27,2,5726.8,3,2,2,7,Occasional
CUST-03241,1,3,22622.739999999998,4,3,4,11,Champions
CUST-03242,1,2,12929.75,4,2,3,9,Growing
CUST-03243,27,3,23471.11,3,3,4,10,Growing
CUST-03244,90,2,6043.11,2,2,2,6,Occasional
CUST-03245,246,1,7068.74,1,1,2,4,At Risk
CUST-03246,27,4,10818.119999999999,3,4,3,10,Growing
CUST-03247,115,2,4004.18,2,2,1,5,At Risk
CUST-03249,153,2,23568.52,2,2,4,8,Occasional
CUST-03250,178,3,28483.14,1,3,4,8,Occasional
CUST-03251,51,3,5687.3,3,3,2,8,Occasional
CUST-03252,1,4,17044.85,4,4,3,11,Champions
CUST-03253,295,1,5244.38,1,1,2,4,At Risk
CUST-03254,178,2,10634.66,1,2,3,6,Occasional
CUST-03255,90,1,6209.58,2,1,2,5,At Risk
CUST-03256,51,2,6010.469999999999,3,2,2,7,Occasional
CUST-03257,178,3,33401.14,1,3,4,8,Occasional
CUST-03258,295,1,33011.69,1,1,4,6,Occasional
CUST-03259,1,2,15363.09,4,2,3,9,Growing
CUST-03260,27,4,33239.369999999995,3,4,4,11,Champions
CUST-03261,51,1,623.92,3,1,1,5,At Risk
CUST-03262,27,3,4442.77,3,3,1,7,Occasional
CUST-03263,27,4,22834.52,3,4,4,11,Champions
CUST-03265,51,2,2396.24,3,2,1,6,Occasional
CUST-03266,90,1,2797.16,2,1,1,4,At Risk
CUST-03267,153,1,4306.48,2,1,1,4,At Risk
CUST-03268,51,2,7593.74,3,2,2,7,Occasional
CUST-03269,90,3,7124.4,2,3,2,7,Occasional
CUST-03270,153,1,2630.78,2,1,1,4,At Risk
CUST-03271,51,2,6588.91,3,2,2,7,Occasional
CUST-03272,202,1,1264.32,1,1,1,3,At Risk
CUST-03273,115,2,7094.8,2,2,2,6,Occasional
CUST-03274,1,3,24509.11,4,3,4,11,Champions
CUST-03275,153,3,39286.93,2,3,4,9,Growing
CUST-03276,223,2,3458.04,1,2,1,4,At Risk
CUST-03277,202,2,5945.68,1,2,2,5,At Risk
CUST-03278,153,1,9388.9,2,1,2,5,At Risk
CUST-03279,27,2,8893.369999999999,3,2,2,7,Occasional
CUST-03280,51,2,14241.410000000002,3,2,3,8,Occasional
CUST-03282,1,2,6165.7,4,2,2,8,Occasional
CUST-03283,178,1,7998.06,1,1,2,4,At Risk
CUST-03284,223,1,1170.1,1,1,1,3,At Risk
CUST-03285,1,3,41846.56,4,3,4,11,Champions
CUST-03286,223,2,1919.0700000000002,1,2,1,4,At Risk
CUST-03287,202,2,6940.54,1,2,2,5,At Risk
CUST-03288,178,3,10268.25,1,3,2,6,Occasional
CUST-03289,269,1,1441.77,1,1,1,3,At Risk
CUST-03290,1,1,23411.36,4,1,4,9,Growing
CUST-03291,27,2,2406.2,3,2,1,6,Occasional
CUST-03292,51,4,9983.43,3,4,2,9,Growing
CUST-03293,90,1,1043.89,2,1,1,4,At Risk
CUST-03294,1,3,14783.63,4,3,3,10,Growing
CUST-03295,90,3,8344.46,2,3,2,7,Occasional
CUST-03296,51,2,6234.76,3,2,2,7,Occasional
CUST-03297,1,3,9993.05,4,3,2,9,Growing
CUST-03298,51,1,813.97,3,1,1,5,At Risk
CUST-03299,1,5,22148.510000000002,4,4,4,12,Champions
CUST-03300,27,4,26697.17,3,4,4,11,Champions
CUST-03302,202,1,7553.83,1,1,2,4,At Risk
CUST-03303,27,3,6695.889999999999,3,3,2,8,Occasional
CUST-03304,1,3,18251.300000000003,4,3,3,10,Growing
CUST-03306,115,2,10723.140000000001,2,2,3,7,Occasional
CUST-03307,202,1,7506.66,1,1,2,4,At Risk
CUST-03308,295,1,6043.8,1,1,2,4,At Risk
CUST-03309,153,2,5856.049999999999,2,2,2,6,Occasional
CUST-03310,51,1,1302.86,3,1,1,5,At Risk
CUST-03311,153,3,49461.83,2,3,4,9,Growing
CUST-03312,1,3,36443.409999999996,4,4,4,12,Champions
CUST-03313,51,2,3351.1800000000003,3,2,1,6,Occasional
CUST-03314,51,3,16236.169999999998,3,4,3,10,Growing
CUST-03315,90,1,6311.97,2,1,2,5,At Risk
CUST-03316,153,2,11658.91,2,2,3,7,Occasional
CUST-03317,1,1,7598.5,4,1,2,7,Occasional
CUST-03318,51,1,2915.29,3,1,1,5,At Risk
CUST-03319,115,4,33291.67,2,4,4,10,Growing
CUST-03320,223,2,3257.03,1,2,1,4,At Risk
CUST-03321,27,3,17419.059999999998,3,4,3,10,Growing
CUST-03322,1,3,26749.760000000002,4,4,4,12,Champions
CUST-03323,1,2,7308.799999999999,4,2,2,8,Occasional
CUST-03324,202,2,5260.7,1,2,2,5,At Risk
CUST-03325,269,2,16668.93,1,2,3,6,Occasional
CUST-03326,246,2,2305.55,1,2,1,4,At Risk
CUST-03327,27,5,45062.46,3,4,4,11,Champions
CUST-03328,90,2,1928.84,2,2,1,5,At Risk
CUST-03329,202,1,8884.04,1,1,2,4,At Risk
CUST-03330,178,1,17578.53,1,1,3,5,At Risk
CUST-03331,1,2,5507.9400000000005,4,2,2,8,Occasional
CUST-03332,1,3,23425.51,4,4,4,12,Champions
CUST-03333,223,1,492.81,1,1,1,3,At Risk
CUST-03334,1,3,22909.0,4,4,4,12,Champions
CUST-03335,202,2,11854.71,1,2,3,6,Occasional
CUST-03336,51,4,25402.11,3,4,4,11,Champions
CUST-03338,115,2,6798.030000000001,2,2,2,6,Occasional
CUST-03339,27,4,13006.3,3,4,3,10,Growing
CUST-03340,27,2,12296.060000000001,3,2,3,8,Occasional
CUST-03341,178,1,10676.6,1,1,3,5,At Risk
CUST-03342,1,2,26925.11,4,2,4,10,Growing
CUST-03343,1,4,25492.190000000002,4,4,4,12,Champions
CUST-03344,115,3,38455.259999999995,2,4,4,10,Growing
CUST-03345,27,4,41229.67,3,4,4,11,Champions
CUST-03346,153,3,39522.630000000005,2,4,4,10,Growing
CUST-03347,246,1,2040.15,1,1,1,3,At Risk
CUST-03348,178,1,5076.56,1,1,2,4,At Risk
CUST-03350,51,3,3736.83,3,4,1,8,Occasional
CUST-03351,115,1,9231.68,2,1,2,5,At Risk
CUST-03352,178,1,2967.34,1,1,1,3,At Risk
CUST-03353,27,3,7909.219999999999,3,4,2,9,Growing
CUST-03354,1,1,15709.05,4,1,3,8,Occasional
CUST-03356,27,3,7185.790000000001,3,4,2,9,Growing
CUST-03357,115,3,18076.7,2,4,3,9,Growing
CUST-03358,27,3,20360.71,3,4,4,11,Champions
CUST-03359,115,1,3962.43,2,1,1,4,At Risk
CUST-03360,90,5,21554.08,2,4,4,10,Growing
CUST-03361,223,1,1540.08,1,1,1,3,At Risk
CUST-03362,178,2,6547.07,1,2,2,5,At Risk
CUST-03364,246,1,1870.78,1,1,1,3,At Risk
CUST-03365,27,4,13985.990000000002,3,4,3,10,Growing
CUST-03366,178,3,15599.150000000001,1,4,3,8,Occasional
CUST-03367,90,2,11790.86,2,2,3,7,Occasional
CUST-03369,202,2,7100.44,1,2,2,5,At Risk
CUST-03370,51,3,6044.900000000001,3,4,2,9,Growing
CUST-03371,27,2,3623.5,3,2,1,6,Occasional
CUST-03372,27,2,10216.41,3,2,2,7,Occasional
CUST-03373,1,3,9473.529999999999,4,4,2,10,Growing
CUST-03374,51,2,3917.6,3,2,1,6,Occasional
CUST-03375,178,2,14377.96,1,2,3,6,Occasional
CUST-03376,1,1,7372.74,4,1,2,7,Occasional
CUST-03377,115,4,16861.66,2,4,3,9,Growing
CUST-03378,246,2,12296.89,1,2,3,6,Occasional
CUST-03379,27,5,21851.02,3,4,4,11,Champions
CUST-03380,90,2,15938.77,2,2,3,7,Occasional
CUST-03381,153,2,6300.49,2,2,2,6,Occasional
CUST-03382,90,4,14105.08,2,4,3,9,Growing
CUST-03383,27,1,6203.21,3,1,2,6,Occasional
CUST-03384,115,3,35591.51,2,4,4,10,Growing
CUST-03385,223,1,1056.07,1,1,1,3,At Risk
CUST-03386,1,4,34975.35,4,4,4,12,Champions
CUST-03387,153,1,3252.55,2,1,1,4,At Risk
CUST-03388,51,3,9421.689999999999,3,4,2,9,Growing
CUST-03389,153,1,14426.89,2,1,3,6,Occasional
CUST-03390,153,2,7907.3,2,2,2,6,Occasional
CUST-03391,27,1,9620.84,3,1,2,6,Occasional
CUST-03394,115,2,32432.85,2,2,4,8,Occasional
CUST-03395,178,1,26740.42,1,1,4,6,Occasional
CUST-03396,153,1,4607.27,2,1,1,4,At Risk
CUST-03397,27,1,5504.68,3,1,2,6,Occasional
CUST-03398,153,3,26278.140000000003,2,4,4,10,Growing
CUST-03399,269,1,10801.0,1,1,3,5,At Risk
CUST-03400,27,2,28651.710000000003,3,2,4,9,Growing
CUST-03401,27,1,2492.85,3,1,1,5,At Risk
CUST-03402,51,1,1298.63,3,1,1,5,At Risk
CUST-03404,1,4,43962.58,4,4,4,12,Champions
CUST-03405,269,1,2307.63,1,1,1,3,At Risk
CUST-03406,153,2,7648.82,2,2,2,6,Occasional
CUST-03408,1,2,16135.150000000001,4,2,3,9,Growing
CUST-03409,27,4,12366.67,3,4,3,10,Growing
CUST-03411,51,5,24393.67,3,4,4,11,Champions
CUST-03412,202,2,33434.43,1,2,4,7,Occasional
CUST-03413,202,1,2730.3,1,1,1,3,At Risk
CUST-03414,1,2,10628.81,4,2,3,9,Growing
CUST-03415,295,1,2308.55,1,1,1,3,At Risk
CUST-03416,153,1,18769.78,2,1,3,6,Occasional
CUST-03417,1,4,28463.989999999998,4,4,4,12,Champions
CUST-03418,1,4,7765.9800000000005,4,4,2,10,Growing
CUST-03419,51,3,19797.92,3,4,4,11,Champions
CUST-03420,27,2,5829.91,3,2,2,7,Occasional
CUST-03421,269,2,18700.98,1,2,3,6,Occasional
CUST-03422,202,1,9494.04,1,1,2,4,At Risk
CUST-03423,1,4,15917.04,4,4,3,11,Champions
CUST-03424,1,3,16895.85,4,4,3,11,Champions
CUST-03425,295,1,14404.47,1,1,3,5,At Risk
CUST-03426,51,2,4420.4400000000005,3,2,1,6,Occasional
CUST-03427,27,3,7008.55,3,4,2,9,Growing
CUST-03428,90,5,37490.14,2,4,4,10,Growing
CUST-03431,51,2,1729.66,3,2,1,6,Occasional
CUST-03432,115,2,12236.93,2,2,3,7,Occasional
CUST-03433,1,1,29268.420000000002,4,1,4,9,Growing
CUST-03435,51,2,9279.64,3,2,2,7,Occasional
CUST-03436,246,1,2738.75,1,1,1,3,At Risk
CUST-03437,153,1,1619.6,2,1,1,4,At Risk
CUST-03438,1,3,41061.47,4,4,4,12,Champions
CUST-03439,27,4,14928.009999999998,3,4,3,10,Growing
CUST-03440,115,2,20194.36,2,2,4,8,Occasional
CUST-03441,51,2,7731.8,3,2,2,7,Occasional
CUST-03442,27,3,13526.71,3,4,3,10,Growing
CUST-03444,27,5,28576.46,3,4,4,11,Champions
CUST-03445,223,1,2448.38,1,1,1,3,At Risk
CUST-03446,1,3,22310.13,4,4,4,12,Champions
CUST-03447,1,4,37046.76,4,4,4,12,Champions
CUST-03448,1,4,16998.25,4,4,3,11,Champions
CUST-03449,115,1,9570.98,2,1,2,5,At Risk
CUST-03450,115,2,11974.4,2,2,3,7,Occasional
CUST-03451,27,1,905.64,3,1,1,5,At Risk
CUST-03452,202,2,4338.65,1,2,1,4,At Risk
CUST-03453,153,2,14048.33,2,2,3,7,Occasional
CUST-03454,1,3,44112.130000000005,4,4,4,12,Champions
CUST-03455,1,3,19739.02,4,4,4,12,Champions
CUST-03456,153,2,22862.6,2,2,4,8,Occasional
CUST-03457,27,1,4096.08,3,1,1,5,At Risk
CUST-03458,27,3,5138.58,3,4,2,9,Growing
CUST-03460,1,2,20192.91,4,2,4,10,Growing
CUST-03461,1,5,22572.98,4,4,4,12,Champions
CUST-03462,51,2,10489.34,3,2,3,8,Occasional
CUST-03463,178,2,14959.01,1,2,3,6,Occasional
CUST-03464,51,3,39705.02,3,4,4,11,Champions
CUST-03465,202,2,10292.26,1,2,2,5,At Risk
CUST-03466,178,2,18918.43,1,2,3,6,Occasional
CUST-03467,27,4,6938.01,3,4,2,9,Growing
CUST-03468,90,3,11303.8,2,4,3,9,Growing
CUST-03469,178,2,12702.55,1,2,3,6,Occasional
CUST-03470,153,1,10521.96,2,1,3,6,Occasional
CUST-03471,51,2,2445.14,3,2,1,6,Occasional
CUST-03472,1,6,28252.989999999998,4,4,4,12,Champions
CUST-03473,27,2,6329.73,3,2,2,7,Occasional
CUST-03474,1,2,19321.68,4,2,4,10,Growing
CUST-03475,27,6,19097.73,3,4,4,11,Champions
CUST-03476,51,3,4783.5,3,4,1,8,Occasional
CUST-03477,90,4,22733.17,2,4,4,10,Growing
CUST-03478,115,3,40110.43,2,4,4,10,Growing
CUST-03479,202,1,2346.38,1,1,1,3,At Risk
CUST-03480,202,2,8528.1,1,2,2,5,At Risk
CUST-03481,223,1,432.14,1,1,1,3,At Risk
CUST-03482,1,2,7569.03,4,2,2,8,Occasional
CUST-03483,246,1,755.28,1,1,1,3,At Risk
CUST-03484,51,3,18305.43,3,4,3,10,Growing
CUST-03485,115,2,7236.58,2,2,2,6,Occasional
CUST-03486,178,1,14377.62,1,1,3,5,At Risk
CUST-03487,153,2,8193.79,2,2,2,6,Occasional
CUST-03488,153,1,17575.55,2,1,3,6,Occasional
CUST-03489,1,3,9284.3,4,4,2,10,Growing
CUST-03490,51,3,27310.17,3,4,4,11,Champions
CUST-03491,51,2,6193.75,3,2,2,7,Occasional
CUST-03492,90,2,1383.56,2,2,1,5,At Risk
CUST-03493,1,2,22345.0,4,2,4,10,Growing
CUST-03494,202,3,21433.41,1,4,4,9,Growing
CUST-03495,51,3,18903.44,3,4,3,10,Growing
CUST-03496,51,5,10013.73,3,4,2,9,Growing
CUST-03497,51,2,3770.7000000000003,3,2,1,6,Occasional
CUST-03498,27,5,14796.849999999999,3,4,3,10,Growing
CUST-03499,1,3,15500.589999999998,4,4,3,11,Champions
CUST-03500,1,2,25858.75,4,2,4,10,Growing
CUST-03501,1,4,23464.14,4,4,4,12,Champions
CUST-03502,27,1,2629.65,3,1,1,5,At Risk
CUST-03503,202,1,2499.37,1,1,1,3,At Risk
CUST-03504,90,3,21466.059999999998,2,4,4,10,Growing
CUST-03505,153,3,21451.35,2,4,4,10,Growing
CUST-03506,90,5,17379.27,2,4,3,9,Growing
CUST-03507,90,2,4680.04,2,2,1,5,At Risk
CUST-03508,178,2,22118.239999999998,1,2,4,7,Occasional
CUST-03509,178,2,5744.12,1,2,2,5,At Risk
CUST-03510,223,2,3764.0299999999997,1,2,1,4,At Risk
CUST-03511,202,1,1677.93,1,1,1,3,At Risk
CUST-03512,1,4,41169.939999999995,4,4,4,12,Champions
CUST-03513,223,2,2096.7,1,2,1,4,At Risk
CUST-03514,115,2,30827.1,2,2,4,8,Occasional
CUST-03515,1,6,35531.05,4,4,4,12,Champions
CUST-03516,223,1,2380.14,1,1,1,3,At Risk
CUST-03517,90,1,688.31,2,1,1,4,At Risk
CUST-03518,115,1,3492.37,2,1,1,4,At Risk
CUST-03519,90,3,10610.03,2,4,3,9,Growing
CUST-03520,51,1,2036.56,3,1,1,5,At Risk
CUST-03521,90,2,14062.9,2,2,3,7,Occasional
CUST-03522,269,1,3721.31,1,1,1,3,At Risk
CUST-03523,202,3,3497.55,1,4,1,6,Occasional
CUST-03524,295,1,15880.38,1,1,3,5,At Risk
CUST-03525,27,3,18866.36,3,4,3,10,Growing
CUST-03526,51,3,6751.7699999999995,3,4,2,9,Growing
CUST-03527,27,3,19634.38,3,4,4,11,Champions
CUST-03528,51,2,7873.01,3,2,2,7,Occasional
CUST-03529,153,3,32624.34,2,4,4,10,Growing
CUST-03530,115,2,4004.1,2,2,1,5,At Risk
CUST-03531,51,2,2375.35,3,2,1,6,Occasional
CUST-03532,1,5,15234.589999999998,4,4,3,11,Champions
CUST-03533,90,3,23326.41,2,4,4,10,Growing
CUST-03534,246,2,17600.23,1,2,3,6,Occasional
CUST-03535,115,2,4618.4400000000005,2,2,1,5,At Risk
CUST-03536,90,2,3129.5299999999997,2,2,1,5,At Risk
CUST-03537,223,2,1873.83,1,2,1,4,At Risk
CUST-03538,246,1,1492.65,1,1,1,3,At Risk
CUST-03539,27,2,8633.18,3,2,2,7,Occasional
CUST-03540,1,3,27204.4,4,4,4,12,Champions
CUST-03541,1,5,25167.42,4,4,4,12,Champions
CUST-03542,178,3,5308.01,1,4,2,7,Occasional
CUST-03543,27,5,18466.04,3,4,3,10,Growing
CUST-03544,115,3,19521.32,2,4,4,10,Growing
CUST-03545,1,2,8885.099999999999,4,2,2,8,Occasional
CUST-03546,153,3,24220.920000000002,2,4,4,10,Growing
CUST-03547,115,1,5806.36,2,1,2,5,At Risk
CUST-03548,90,2,10582.6,2,2,3,7,Occasional
CUST-03549,115,3,6458.51,2,4,2,8,Occasional
CUST-03550,178,3,8221.6,1,4,2,7,Occasional
