customer_id,age,gender,city,customer_segment,campaign_id,campaign_channel,campaign_date,campaign_cost,impressions,clicks,conversions,revenue_generated,previous_purchases,days_since_last_purchase
CUST-04081,42,Male,Atlanta,Loyal,CMP-009,Social Media,2025-08-08,30.44,9053,336,32,7611.61,6,102
CUST-04409,32,Male,New York,Loyal,CMP-006,SMS,2025-05-12,12.15,8927,903,149,15875.17,7,11
CUST-01745,26,Male,Chicago,New,CMP-010,Display,2025-09-16,33.18,9128,153,10,830.85,0,138
CUST-03215,19,Male,Chicago,New,CMP-002,Paid Search,2025-02-10,27.54,9037,324,27,1937.83,0,362
CUST-01884,32,Female,Houston,New,CMP-011,Affiliate,2025-10-10,18.74,8935,267,21,1994.53,0,162
CUST-03480,38,Female,Atlanta,Growing,CMP-005,Affiliate,2025-04-18,25.77,9114,352,31,2931.43,1,13
CUST-02186,30,Female,Houston,Loyal,CMP-001,Email,2025-01-15,19.49,8955,617,99,20247.1,13,21
CUST-01076,44,Male,Denver,Growing,CMP-012,SMS,2025-11-05,11.24,8980,711,107,18021.35,3,36
CUST-02433,58,Male,Atlanta,New,CMP-010,Display,2025-09-16,32.33,9001,156,4,395.28,0,211
CUST-04828,60,Female,Los Angeles,Loyal,CMP-010,Display,2025-09-16,29.82,9028,233,10,1179.62,4,181
CUST-01178,33,Male,Atlanta,Growing,CMP-002,Paid Search,2025-02-10,28.47,9049,399,42,7363.65,2,211
CUST-00138,26,Female,Houston,Growing,CMP-010,Display,2025-09-16,27.43,8995,172,15,1490.42,1,36
CUST-01158,34,Male,Houston,Growing,CMP-009,Social Media,2025-08-08,44.68,8988,261,16,2050.57,3,31
CUST-04356,43,Female,Houston,New,CMP-011,Affiliate,2025-10-10,22.07,8879,226,11,1193.47,0,164
CUST-01791,36,Female,Chicago,Loyal,CMP-005,Affiliate,2025-04-18,17.89,8872,444,52,6201.67,4,145
CUST-01471,46,Female,Seattle,Growing,CMP-012,SMS,2025-11-05,16.78,9016,699,109,11909.03,3,158
CUST-02175,41,Female,Atlanta,Growing,CMP-009,Social Media,2025-08-08,40.18,9059,241,21,3697.8,3,145
CUST-00121,32,Female,Houston,New,CMP-004,Display,2025-03-28,34.63,8959,144,6,637.17,0,346
CUST-04331,22,Female,Los Angeles,Growing,CMP-003,Social Media,2025-03-05,36.33,9129,274,29,3946.24,1,88
CUST-02560,73,Female,Denver,Growing,CMP-011,Affiliate,2025-10-10,29.97,9024,300,29,4221.4,0,176
CUST-04492,42,Male,Houston,Growing,CMP-008,Paid Search,2025-07-14,30.02,9084,395,37,4965.43,1,157
CUST-01177,47,Male,Los Angeles,At Risk,CMP-002,Paid Search,2025-02-10,33.2,9079,278,26,2697.15,1,166
CUST-02621,18,Female,Denver,Loyal,CMP-002,Paid Search,2025-02-10,31.21,9020,512,63,11145.09,5,99
CUST-01690,34,Male,Chicago,New,CMP-010,Display,2025-09-16,37.41,9041,151,8,771.45,0,227
CUST-03191,18,Female,Chicago,Loyal,CMP-003,Social Media,2025-03-05,26.55,8898,359,25,6897.18,9,79
CUST-02929,31,Female,Houston,Growing,CMP-003,Social Media,2025-03-05,38.36,9045,269,21,2192.58,3,103
CUST-04167,26,Female,New York,At Risk,CMP-008,Paid Search,2025-07-14,25.82,9039,296,22,1666.77,1,186
CUST-00158,22,Female,New York,New,CMP-011,Affiliate,2025-10-10,27.17,8852,245,27,3596.48,0,157
CUST-00364,51,Female,Houston,New,CMP-005,Affiliate,2025-04-18,27.05,9128,272,21,2496.17,0,95
CUST-03384,50,Female,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,35.18,8969,354,35,3848.75,1,121
CUST-01063,27,Female,Denver,New,CMP-009,Social Media,2025-08-08,38.24,8965,233,17,1500.27,0,302
CUST-01286,61,Female,Atlanta,Loyal,CMP-008,Paid Search,2025-07-14,28.96,9076,512,58,9104.58,7,62
CUST-00846,18,Female,New York,Growing,CMP-009,Social Media,2025-08-08,30.04,9027,288,27,3548.16,1,114
CUST-00945,57,Female,Denver,New,CMP-003,Social Media,2025-03-05,39.99,9118,216,14,1402.36,0,109
CUST-02341,48,Female,Houston,Growing,CMP-008,Paid Search,2025-07-14,27.56,8880,378,34,3639.0,3,59
CUST-03737,42,Non-binary,Atlanta,At Risk,CMP-001,Email,2025-01-15,16.2,9030,319,26,2536.08,2,156
CUST-01679,42,Male,Atlanta,Loyal,CMP-009,Social Media,2025-08-08,28.23,8946,332,33,5271.84,8,88
CUST-00977,72,Female,New York,Growing,CMP-010,Display,2025-09-16,36.45,8981,162,10,1483.3,0,66
CUST-01902,25,Female,Denver,New,CMP-010,Display,2025-09-16,24.95,9089,127,5,519.52,0,91
CUST-03557,47,Female,Denver,New,CMP-001,Email,2025-01-15,23.01,8926,428,39,2492.95,0,124
CUST-03753,18,Male,New York,At Risk,CMP-011,Affiliate,2025-10-10,18.35,9099,204,12,1127.5,2,53
CUST-04051,58,Female,Los Angeles,Loyal,CMP-006,SMS,2025-05-12,11.73,9130,933,147,28617.85,9,159
CUST-00723,27,Male,Chicago,Growing,CMP-001,Email,2025-01-15,15.2,8774,475,63,8468.36,3,176
CUST-03099,78,Female,Houston,At Risk,CMP-007,Email,2025-06-06,25.5,9124,352,26,1359.83,3,104
CUST-04513,46,Non-binary,New York,New,CMP-007,Email,2025-06-06,22.62,8831,407,43,4628.34,0,293
CUST-00274,40,Female,New York,Loyal,CMP-005,Affiliate,2025-04-18,22.06,8978,396,32,4493.14,3,177
CUST-00224,48,Female,Denver,New,CMP-009,Social Media,2025-08-08,28.67,8927,222,11,1124.59,0,295
CUST-04839,57,Female,Atlanta,New,CMP-007,Email,2025-06-06,18.7,9232,404,44,4961.56,0,152
CUST-04907,42,Male,Atlanta,Growing,CMP-003,Social Media,2025-03-05,30.41,9168,277,16,1855.68,1,146
CUST-00696,53,Female,Chicago,Growing,CMP-008,Paid Search,2025-07-14,24.03,9125,358,40,5670.17,1,49
CUST-04565,33,Male,Atlanta,At Risk,CMP-004,Display,2025-03-28,26.51,9098,136,2,188.33,2,170
CUST-01742,33,Female,New York,New,CMP-002,Paid Search,2025-02-10,31.21,8929,299,33,3611.69,0,337
CUST-03095,23,Male,New York,Loyal,CMP-004,Display,2025-03-28,33.31,9032,248,10,1448.84,2,6
CUST-01387,28,Non-binary,Atlanta,Loyal,CMP-011,Affiliate,2025-10-10,25.42,8893,446,58,11377.49,7,158
CUST-01522,48,Female,Los Angeles,Loyal,CMP-007,Email,2025-06-06,27.47,9049,659,86,18416.46,4,204
CUST-02731,31,Male,Chicago,At Risk,CMP-004,Display,2025-03-28,28.75,9011,104,0,0.0,2,123
CUST-02821,52,Male,Chicago,Growing,CMP-005,Affiliate,2025-04-18,23.34,9157,302,26,2842.68,2,85
CUST-02205,55,Female,Seattle,Growing,CMP-011,Affiliate,2025-10-10,21.4,8905,335,23,2568.63,1,44
CUST-01810,22,Female,Los Angeles,New,CMP-008,Paid Search,2025-07-14,33.7,9070,307,19,2286.55,0,304
CUST-03968,53,Male,Atlanta,New,CMP-010,Display,2025-09-16,29.23,8826,129,5,518.52,0,225
CUST-01671,49,Female,Seattle,At Risk,CMP-008,Paid Search,2025-07-14,30.65,9060,278,18,1440.42,3,198
CUST-03343,46,Female,Denver,Growing,CMP-012,SMS,2025-11-05,12.99,9031,702,94,9587.61,7,108
CUST-04513,51,Female,Los Angeles,Growing,CMP-008,Paid Search,2025-07-14,33.94,9139,383,32,4328.24,0,207
CUST-03324,39,Female,Atlanta,New,CMP-005,Affiliate,2025-04-18,16.81,8879,280,23,2670.97,0,221
CUST-02130,41,Male,New York,Growing,CMP-004,Display,2025-03-28,34.28,9114,164,5,607.94,2,76
CUST-00798,60,Male,Los Angeles,Loyal,CMP-001,Email,2025-01-15,15.9,9122,635,86,14573.98,8,36
CUST-00410,35,Male,Houston,New,CMP-010,Display,2025-09-16,24.83,9040,135,5,566.65,0,159
CUST-01080,22,Female,Seattle,Loyal,CMP-012,SMS,2025-11-05,17.39,9119,928,160,31028.98,6,102
CUST-00462,65,Male,Denver,Growing,CMP-008,Paid Search,2025-07-14,35.35,9122,387,37,3624.63,1,44
CUST-04763,44,Male,Houston,Loyal,CMP-006,SMS,2025-05-12,13.26,8973,884,142,18758.63,7,73
CUST-01728,58,Male,Seattle,New,CMP-002,Paid Search,2025-02-10,21.42,8999,338,34,3116.2,0,282
CUST-01918,45,Female,Chicago,Loyal,CMP-008,Paid Search,2025-07-14,25.26,9118,527,73,11692.86,10,9
CUST-04256,41,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,26.73,9013,227,14,1262.21,0,305
CUST-03506,48,Female,New York,Growing,CMP-008,Paid Search,2025-07-14,27.13,8987,382,43,4964.26,1,38
CUST-04409,75,Female,Atlanta,Loyal,CMP-004,Display,2025-03-28,25.51,9038,205,8,1490.01,5,197
CUST-01765,25,Male,Los Angeles,Loyal,CMP-011,Affiliate,2025-10-10,22.04,8961,406,48,5008.34,5,162
CUST-04131,19,Female,Seattle,New,CMP-012,SMS,2025-11-05,16.36,8954,511,59,4853.75,0,169
CUST-01357,37,Female,Los Angeles,At Risk,CMP-003,Social Media,2025-03-05,27.54,9053,182,10,710.37,2,167
CUST-04215,58,Female,Houston,New,CMP-004,Display,2025-03-28,31.59,9033,126,4,525.56,0,257
CUST-00774,28,Female,Atlanta,Growing,CMP-012,SMS,2025-11-05,17.5,8977,710,96,12091.5,2,129
CUST-02907,25,Male,New York,At Risk,CMP-001,Email,2025-01-15,14.78,8966,306,31,2769.97,2,185
CUST-00422,24,Female,Seattle,Growing,CMP-007,Email,2025-06-06,26.39,9203,524,63,6241.13,2,12
CUST-00442,59,Female,Houston,Loyal,CMP-002,Paid Search,2025-02-10,33.93,8870,503,56,7861.66,5,95
CUST-03846,50,Male,Seattle,Growing,CMP-006,SMS,2025-05-12,10.2,9005,705,91,4369.39,1,67
CUST-04613,32,Female,Seattle,Loyal,CMP-001,Email,2025-01-15,21.92,9139,651,95,15291.96,4,19
CUST-04616,49,Female,New York,Loyal,CMP-002,Paid Search,2025-02-10,24.77,8982,534,69,9202.97,7,208
CUST-03423,33,Male,Seattle,Loyal,CMP-005,Affiliate,2025-04-18,21.19,9055,451,58,5661.3,4,176
CUST-00330,22,Male,Chicago,New,CMP-001,Email,2025-01-15,18.6,8843,393,33,3576.22,0,305
CUST-02077,60,Male,Los Angeles,Loyal,CMP-010,Display,2025-09-16,30.1,8928,238,11,1357.21,6,29
CUST-04627,27,Female,Atlanta,New,CMP-007,Email,2025-06-06,22.5,9017,395,42,4341.67,0,215
CUST-00379,18,Male,Los Angeles,At Risk,CMP-006,SMS,2025-05-12,9.62,8994,521,43,3883.5,3,218
CUST-02017,30,Male,Denver,New,CMP-006,SMS,2025-05-12,10.16,9137,584,67,11243.72,0,288
CUST-01411,46,Male,Atlanta,New,CMP-011,Affiliate,2025-10-10,28.15,8914,282,22,2014.57,0,345
CUST-02231,54,Male,Los Angeles,At Risk,CMP-011,Affiliate,2025-10-10,27.12,9087,201,13,1149.17,1,46
CUST-04171,43,Female,Denver,New,CMP-001,Email,2025-01-15,16.32,9030,427,39,3893.14,0,221
CUST-02367,53,Male,Houston,Growing,CMP-009,Social Media,2025-08-08,33.48,8986,278,19,1915.78,2,61
CUST-04283,49,Female,Houston,Loyal,CMP-006,SMS,2025-05-12,11.31,8942,885,150,24927.19,2,155
CUST-03669,38,Male,New York,New,CMP-010,Display,2025-09-16,36.95,8942,132,1,119.52,0,274
CUST-00605,20,Male,New York,New,CMP-010,Display,2025-09-16,25.08,9046,146,9,1026.78,0,163
CUST-03863,42,Male,Chicago,Growing,CMP-009,Social Media,2025-08-08,28.92,9112,264,15,2154.27,1,191
CUST-01143,36,Female,Los Angeles,New,CMP-009,Social Media,2025-08-08,36.09,8999,207,13,1063.98,0,255
CUST-02870,54,Male,Los Angeles,New,CMP-003,Social Media,2025-03-05,36.87,9022,233,20,2055.43,0,167
CUST-01426,24,Male,Seattle,New,CMP-011,Affiliate,2025-10-10,24.3,9035,253,26,1628.73,0,122
CUST-00648,52,Male,Los Angeles,Growing,CMP-009,Social Media,2025-08-08,32.62,9083,283,24,1740.95,0,213
CUST-04076,18,Male,New York,New,CMP-004,Display,2025-03-28,22.83,9175,154,7,993.27,0,206
CUST-00223,62,Male,New York,New,CMP-003,Social Media,2025-03-05,37.73,9049,217,13,1348.04,0,359
CUST-00815,44,Male,Los Angeles,Growing,CMP-007,Email,2025-06-06,24.63,8861,462,53,7516.74,1,71
CUST-02015,30,Male,Houston,Growing,CMP-005,Affiliate,2025-04-18,19.06,8950,323,28,3974.02,3,171
CUST-01346,44,Male,Seattle,New,CMP-009,Social Media,2025-08-08,36.24,8862,256,21,2105.78,0,346
CUST-03704,57,Female,Denver,New,CMP-005,Affiliate,2025-04-18,16.7,9111,270,11,1464.04,0,283
CUST-01598,51,Male,Los Angeles,At Risk,CMP-003,Social Media,2025-03-05,39.8,9090,194,11,899.34,3,146
CUST-03362,36,Male,Houston,Growing,CMP-005,Affiliate,2025-04-18,26.58,9015,338,27,1617.92,0,168
CUST-04491,59,Female,New York,Growing,CMP-010,Display,2025-09-16,27.24,8958,140,6,770.74,2,16
CUST-03945,49,Male,Houston,Growing,CMP-010,Display,2025-09-16,25.81,9101,177,8,1206.76,1,53
CUST-01708,47,Female,Chicago,New,CMP-004,Display,2025-03-28,34.61,9026,136,2,134.05,0,162
CUST-04566,30,Male,Atlanta,Loyal,CMP-010,Display,2025-09-16,23.58,9048,224,13,1922.33,9,115
CUST-00699,41,Male,Houston,At Risk,CMP-002,Paid Search,2025-02-10,29.63,8877,242,12,1283.18,4,99
CUST-04834,65,Female,Denver,At Risk,CMP-012,SMS,2025-11-05,15.54,8906,523,50,5122.47,1,190
CUST-03313,31,Male,New York,New,CMP-010,Display,2025-09-16,32.79,8973,162,11,1076.16,0,273
CUST-04324,29,Female,Seattle,New,CMP-001,Email,2025-01-15,23.98,8855,431,46,3791.53,0,187
CUST-01333,26,Male,Houston,New,CMP-009,Social Media,2025-08-08,44.31,9089,216,11,1108.8,0,158
CUST-00438,46,Male,Houston,New,CMP-006,SMS,2025-05-12,14.87,9082,580,73,7796.82,0,215
CUST-04220,35,Female,Chicago,New,CMP-011,Affiliate,2025-10-10,27.79,9076,283,22,2613.61,0,313
CUST-02660,18,Male,Chicago,Loyal,CMP-003,Social Media,2025-03-05,32.4,8959,338,27,4131.62,9,131
CUST-03353,48,Female,Chicago,New,CMP-011,Affiliate,2025-10-10,26.63,9032,259,18,2490.52,0,264
CUST-02463,41,Male,Chicago,At Risk,CMP-011,Affiliate,2025-10-10,29.86,8930,202,13,1159.44,4,63
CUST-03571,56,Female,Houston,New,CMP-004,Display,2025-03-28,34.28,8895,124,4,369.76,0,314
CUST-03857,35,Female,Seattle,New,CMP-006,SMS,2025-05-12,10.58,9171,600,49,4290.98,0,300
CUST-01927,35,Female,New York,At Risk,CMP-008,Paid Search,2025-07-14,32.58,8846,249,21,1411.67,0,27
CUST-01123,57,Male,Denver,Loyal,CMP-003,Social Media,2025-03-05,26.41,9122,317,34,6699.51,10,7
CUST-04443,53,Female,Denver,Growing,CMP-012,SMS,2025-11-05,16.29,8990,707,84,9854.03,1,51
CUST-00646,50,Male,New York,Growing,CMP-003,Social Media,2025-03-05,35.84,9105,286,21,823.7,2,21
CUST-01041,46,Female,Denver,New,CMP-003,Social Media,2025-03-05,25.9,9108,224,11,1006.71,0,110
CUST-02816,54,Female,Houston,New,CMP-007,Email,2025-06-06,24.38,8826,414,36,4698.65,0,287
CUST-02713,68,Female,Atlanta,Growing,CMP-006,SMS,2025-05-12,12.72,8932,693,98,10743.88,3,90
CUST-04173,21,Male,Los Angeles,Growing,CMP-001,Email,2025-01-15,18.46,8967,467,51,4260.17,1,80
CUST-04931,50,Male,Chicago,Growing,CMP-011,Affiliate,2025-10-10,25.28,8984,333,33,3602.52,3,203
CUST-02696,49,Male,New York,New,CMP-003,Social Media,2025-03-05,34.15,8894,228,26,2991.05,0,103
CUST-02142,60,Female,Denver,Loyal,CMP-002,Paid Search,2025-02-10,23.13,8961,490,68,10134.88,6,9
CUST-00070,65,Male,Denver,Loyal,CMP-007,Email,2025-06-06,24.03,9020,626,117,14379.05,8,213
CUST-01295,27,Male,Denver,New,CMP-012,SMS,2025-11-05,14.25,9079,557,67,7693.39,0,265
CUST-02303,29,Female,Los Angeles,New,CMP-001,Email,2025-01-15,23.42,8929,427,43,5525.81,0,347
CUST-01900,34,Female,Denver,Growing,CMP-006,SMS,2025-05-12,11.85,8992,703,89,14772.09,1,207
CUST-00126,49,Male,Houston,Loyal,CMP-011,Affiliate,2025-10-10,24.23,9131,436,61,10116.46,3,127
CUST-04259,39,Female,Seattle,Loyal,CMP-011,Affiliate,2025-10-10,29.05,9334,411,49,7422.75,2,74
CUST-01022,44,Female,Atlanta,Loyal,CMP-003,Social Media,2025-03-05,35.91,9062,338,39,6807.91,5,203
CUST-00940,38,Female,Los Angeles,Growing,CMP-008,Paid Search,2025-07-14,26.17,9139,377,43,6878.13,0,66
CUST-04313,50,Male,Chicago,New,CMP-011,Affiliate,2025-10-10,25.59,8680,274,18,2264.03,0,159
CUST-03892,64,Female,New York,Growing,CMP-009,Social Media,2025-08-08,30.9,9026,292,21,2538.85,1,216
CUST-04665,25,Non-binary,Seattle,New,CMP-008,Paid Search,2025-07-14,25.74,9034,316,31,2415.41,0,338
CUST-03345,43,Male,Houston,Loyal,CMP-010,Display,2025-09-16,32.0,8998,221,12,2010.02,7,61
CUST-00806,54,Non-binary,Los Angeles,New,CMP-006,SMS,2025-05-12,14.21,9087,594,60,6032.61,0,160
CUST-00263,37,Male,Chicago,New,CMP-001,Email,2025-01-15,23.48,8967,397,36,4025.06,0,305
CUST-01398,22,Female,Seattle,Growing,CMP-008,Paid Search,2025-07-14,28.29,9059,370,40,3640.71,1,171
CUST-03661,62,Female,Chicago,Growing,CMP-008,Paid Search,2025-07-14,30.39,9091,383,53,5503.5,0,42
CUST-00470,44,Male,Denver,Growing,CMP-011,Affiliate,2025-10-10,19.53,8920,311,30,4470.5,3,68
CUST-02778,55,Male,New York,Growing,CMP-012,SMS,2025-11-05,14.5,9099,700,93,11966.67,4,137
CUST-02299,63,Male,Atlanta,At Risk,CMP-005,Affiliate,2025-04-18,24.14,8950,233,19,1154.23,2,98
CUST-00193,18,Male,Denver,Loyal,CMP-012,SMS,2025-11-05,17.7,8966,944,155,32217.57,1,134
CUST-04446,40,Female,Chicago,At Risk,CMP-001,Email,2025-01-15,24.13,8999,345,31,2434.96,3,177
CUST-01431,41,Male,Denver,Growing,CMP-012,SMS,2025-11-05,14.88,9012,655,85,11422.63,2,78
CUST-00666,43,Male,Atlanta,Loyal,CMP-002,Paid Search,2025-02-10,26.87,8867,482,63,8822.0,7,37
CUST-01575,42,Female,Chicago,Growing,CMP-008,Paid Search,2025-07-14,38.15,8956,370,39,5118.0,2,108
CUST-03808,59,Female,Los Angeles,Growing,CMP-009,Social Media,2025-08-08,33.56,8969,268,21,3396.1,4,181
CUST-01675,25,Female,Denver,New,CMP-008,Paid Search,2025-07-14,27.26,9045,336,18,2386.53,0,172
CUST-01303,45,Female,Denver,Growing,CMP-012,SMS,2025-11-05,12.03,8995,726,96,16194.55,2,99
CUST-00627,18,Male,Chicago,New,CMP-007,Email,2025-06-06,21.08,8948,413,45,4025.18,0,318
CUST-04977,30,Female,Houston,New,CMP-002,Paid Search,2025-02-10,25.08,8964,291,23,2679.43,0,107
CUST-04683,56,Male,Denver,At Risk,CMP-008,Paid Search,2025-07-14,27.78,9037,244,19,965.51,0,177
CUST-04690,40,Female,Houston,New,CMP-004,Display,2025-03-28,35.51,8933,162,8,870.36,0,343
CUST-00393,20,Female,Chicago,Growing,CMP-008,Paid Search,2025-07-14,37.71,9134,430,44,7816.84,1,76
CUST-04728,20,Male,Denver,Growing,CMP-005,Affiliate,2025-04-18,24.13,9062,370,40,3507.83,0,212
CUST-00017,40,Male,Houston,New,CMP-001,Email,2025-01-15,22.3,9043,404,43,3479.47,0,133
CUST-00899,55,Female,Seattle,At Risk,CMP-008,Paid Search,2025-07-14,29.29,8971,272,18,1469.66,1,185
CUST-04069,21,Female,New York,New,CMP-002,Paid Search,2025-02-10,26.95,9054,332,28,2663.85,0,167
CUST-03792,55,Female,New York,At Risk,CMP-004,Display,2025-03-28,29.47,9024,115,3,303.6,3,165
CUST-04840,40,Female,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,26.71,9005,534,65,12169.68,5,137
CUST-03246,18,Female,New York,New,CMP-011,Affiliate,2025-10-10,25.35,9033,288,19,989.66,0,110
CUST-01607,37,Female,Los Angeles,New,CMP-004,Display,2025-03-28,33.72,9013,128,4,303.68,0,248
CUST-04465,41,Male,Houston,New,CMP-004,Display,2025-03-28,31.7,8932,129,4,389.55,0,100
CUST-00908,33,Female,Denver,Growing,CMP-004,Display,2025-03-28,30.7,8995,169,8,853.03,1,204
CUST-01475,48,Female,Houston,New,CMP-007,Email,2025-06-06,25.84,9158,376,28,3076.78,0,204
CUST-04826,47,Female,Denver,At Risk,CMP-003,Social Media,2025-03-05,38.53,9023,177,8,743.56,4,47
CUST-02891,39,Female,New York,New,CMP-007,Email,2025-06-06,24.77,9058,360,39,1836.51,0,353
CUST-02612,28,Female,Houston,Loyal,CMP-010,Display,2025-09-16,36.89,8978,211,12,1764.95,9,37
CUST-00416,46,Female,Los Angeles,New,CMP-001,Email,2025-01-15,16.65,8984,416,41,3309.83,0,130
CUST-02351,35,Female,Houston,At Risk,CMP-012,SMS,2025-11-05,11.06,9006,486,41,3572.65,2,134
CUST-00204,43,Male,Denver,New,CMP-007,Email,2025-06-06,25.86,9021,425,56,6574.26,0,221
CUST-02723,52,Male,Chicago,Growing,CMP-008,Paid Search,2025-07-14,35.28,9126,430,43,5053.41,1,175
CUST-00268,41,Male,Chicago,Growing,CMP-008,Paid Search,2025-07-14,31.48,9135,455,41,3529.68,1,206
CUST-04111,45,Female,New York,New,CMP-012,SMS,2025-11-05,13.39,8898,608,63,8389.55,0,316
CUST-03007,55,Male,Los Angeles,Loyal,CMP-008,Paid Search,2025-07-14,33.47,9041,479,47,6084.25,6,121
CUST-01104,54,Male,Chicago,New,CMP-011,Affiliate,2025-10-10,25.32,9097,254,19,1686.78,0,92
CUST-00702,36,Male,New York,Growing,CMP-004,Display,2025-03-28,33.19,8988,175,11,746.75,1,84
CUST-03168,27,Male,Seattle,Growing,CMP-003,Social Media,2025-03-05,37.4,9041,261,23,3209.07,3,91
CUST-00201,32,Male,Denver,Growing,CMP-008,Paid Search,2025-07-14,30.94,9035,386,36,4476.85,1,170
CUST-03123,54,Male,Houston,New,CMP-002,Paid Search,2025-02-10,24.38,9081,324,26,2946.1,0,282
CUST-02719,49,Male,Denver,New,CMP-002,Paid Search,2025-02-10,28.7,8933,318,22,1804.47,0,130
CUST-03104,57,Female,New York,New,CMP-003,Social Media,2025-03-05,33.34,8908,231,22,2576.73,0,280
CUST-04141,45,Male,Los Angeles,New,CMP-004,Display,2025-03-28,30.63,8998,141,5,677.84,0,260
CUST-03365,45,Male,New York,New,CMP-002,Paid Search,2025-02-10,23.57,9136,325,18,834.53,0,228
CUST-01212,33,Male,Houston,At Risk,CMP-009,Social Media,2025-08-08,40.51,9064,174,13,1220.93,1,188
CUST-00548,21,Male,Seattle,Growing,CMP-007,Email,2025-06-06,22.53,9214,501,58,4690.67,3,28
CUST-03955,18,Female,Chicago,Growing,CMP-003,Social Media,2025-03-05,32.86,8905,268,20,2743.41,2,112
CUST-01098,33,Female,Chicago,Growing,CMP-004,Display,2025-03-28,34.8,9136,170,10,1553.86,2,121
CUST-04595,28,Male,Los Angeles,New,CMP-012,SMS,2025-11-05,14.49,8989,580,55,4210.99,0,96
CUST-01957,30,Female,Atlanta,Growing,CMP-011,Affiliate,2025-10-10,18.87,8939,345,36,3602.51,1,134
CUST-03725,73,Female,New York,New,CMP-002,Paid Search,2025-02-10,29.63,9030,346,32,3352.3,0,114
CUST-04756,30,Male,Denver,Growing,CMP-008,Paid Search,2025-07-14,36.22,8901,377,33,4073.7,1,178
CUST-01666,20,Male,Houston,Growing,CMP-004,Display,2025-03-28,32.36,9010,165,12,1004.23,1,78
CUST-03475,32,Male,Chicago,Growing,CMP-005,Affiliate,2025-04-18,19.4,9007,342,34,3644.58,4,178
CUST-01756,52,Female,Atlanta,At Risk,CMP-008,Paid Search,2025-07-14,33.06,9037,265,17,1179.92,1,139
CUST-03242,56,Female,Houston,New,CMP-012,SMS,2025-11-05,16.97,8987,626,73,7006.39,0,215
CUST-03951,18,Female,Chicago,Growing,CMP-007,Email,2025-06-06,21.0,9003,478,60,10528.85,4,214
CUST-00542,29,Female,New York,New,CMP-012,SMS,2025-11-05,13.56,8953,583,69,7263.45,0,230
CUST-00575,29,Female,Atlanta,Growing,CMP-010,Display,2025-09-16,37.14,9078,159,4,369.19,2,180
CUST-02390,52,Female,New York,Loyal,CMP-010,Display,2025-09-16,30.33,9013,229,19,3221.93,9,134
CUST-01629,27,Female,Atlanta,New,CMP-010,Display,2025-09-16,33.03,9034,143,10,952.82,0,360
CUST-00579,27,Male,Los Angeles,Growing,CMP-010,Display,2025-09-16,25.55,9087,194,9,1495.67,2,213
CUST-02815,33,Male,Chicago,Growing,CMP-004,Display,2025-03-28,36.03,9252,153,9,997.1,1,201
CUST-02565,44,Male,Seattle,New,CMP-012,SMS,2025-11-05,11.84,8881,591,57,5368.26,0,207
CUST-00469,20,Male,Los Angeles,At Risk,CMP-012,SMS,2025-11-05,12.06,8991,458,47,5046.92,2,205
CUST-01904,22,Female,Atlanta,Growing,CMP-008,Paid Search,2025-07-14,30.97,8952,378,31,3068.39,6,218
CUST-03252,42,Male,Los Angeles,Loyal,CMP-009,Social Media,2025-08-08,38.37,8913,345,24,2742.13,3,180
CUST-00906,23,Female,New York,Growing,CMP-011,Affiliate,2025-10-10,19.9,9080,315,29,3824.58,2,80
CUST-00099,78,Male,New York,At Risk,CMP-002,Paid Search,2025-02-10,27.01,9118,270,20,1767.52,0,7
CUST-00494,26,Male,Denver,New,CMP-001,Email,2025-01-15,21.31,8991,400,34,2362.16,0,296
CUST-04409,46,Male,Seattle,Growing,CMP-012,SMS,2025-11-05,14.52,8981,648,79,5166.32,1,218
CUST-03081,49,Male,New York,Loyal,CMP-007,Email,2025-06-06,21.14,9025,617,109,18686.79,6,24
CUST-03899,37,Male,Chicago,Growing,CMP-009,Social Media,2025-08-08,28.05,9046,245,25,3328.93,1,166
CUST-01900,29,Male,New York,Growing,CMP-007,Email,2025-06-06,20.81,8888,462,56,7829.45,2,98
CUST-03041,52,Female,Houston,At Risk,CMP-007,Email,2025-06-06,19.11,8892,328,30,3158.2,2,183
CUST-03163,49,Female,Houston,Growing,CMP-001,Email,2025-01-15,22.96,9079,516,59,7483.51,2,8
CUST-04825,43,Non-binary,Atlanta,Loyal,CMP-004,Display,2025-03-28,24.19,9030,204,14,2148.43,9,174
CUST-00998,36,Female,Denver,Loyal,CMP-002,Paid Search,2025-02-10,33.49,8904,497,63,11744.91,3,102
CUST-02516,50,Male,Los Angeles,Loyal,CMP-006,SMS,2025-05-12,9.55,8979,931,164,26758.03,4,58
CUST-03560,40,Female,New York,At Risk,CMP-001,Email,2025-01-15,22.28,9041,330,30,1643.98,0,30
CUST-01004,56,Female,Los Angeles,Growing,CMP-010,Display,2025-09-16,23.98,8903,173,13,1699.92,0,175
